call_id,destination_person_id,source_person_id,account_age,account_state,occupation,language,call_direction,call_duration,call_outcome,call_end_date,call_topics,call_topic_group
2844789,51657,239239,922,In Repayment,Shop Keeper,Lunyankore,Outgoing,2.63,Customer Unreachable,10/31/17 11:13,Completions Call,Survey
2844791,195800,212968,500,In Repayment,Farmer,English,Outgoing,4.85,Call Resolved,10/31/17 11:14,Completions Call,Survey
2844792,337985,371041,3,In Repayment,Farmer,Luganda,Incoming,3.2,Call Resolved,10/31/17 11:14,Code Not Received,Codes
2844793,338079,123655,717,In Repayment,Shop Keeper,Japadhola,Incoming,1.62,Call Resolved,10/31/17 11:13,"Vetting, Call transfer",Sales
2844794,65767,385215,0,In Repayment,Boda Boda,Lutooro,Incoming,4.27,Call Resolved,10/31/17 11:15,Account Association,Sales
2844795,91496,212946,818,In Repayment,Other,Luganda,Outgoing,1.48,Call Unresolved ,10/31/17 11:14,Completions Call,Survey
2844796,132606,385191,0,In Repayment,Market Trader,Lunyoro,Incoming,3.45,Call Resolved,10/31/17 11:15,Account Association,Sales
2844799,92652,77156,815,In Repayment,Shop Keeper,Luganda,Outgoing,0.13,Call Unresolved ,10/31/17 11:16,Completions Call,Survey
2844800,122015,212946,720,In Repayment,Butcher,Luganda,Outgoing,0.15,Customer Unreachable,10/31/17 11:16,Completions Call,Survey
2844802,338068,251051,336,In Repayment,Market Trader,Luganda,Incoming,11.72,Call Resolved,10/31/17 11:16,Technical product inquiry ,Technical/ Battery Performance
2844803,116273,353750,76,In Repayment,Farmer,Lunyankore,Incoming,4.83,Call Resolved,10/31/17 11:17,"General Question, Early Lockout",General 
2844804,124260,179809,559,Complete,Farmer,Lunyankore,Incoming,4.47,Call Resolved,10/31/17 11:17,"Failed code, Call Dropped",Codes
2844805,163784,239239,630,In Repayment,Farmer,Lunyankore,Outgoing,0.47,Customer Unreachable,10/31/17 11:17,Completions Call,Survey
2844809,338068,275089,298,In Repayment,UPDF,Luganda,Incoming,0.87,Call Resolved,10/31/17 11:18,Ended Call- Hearing/Speaking Issues,Other
2844810,338338,96948,805,In Repayment,Driver,Luganda,Incoming,2.27,Call Resolved,10/31/17 11:18,Code Not Received,Codes
2844811,163858,114155,630,In Repayment,Farmer,Luganda,Outgoing,0.63,Customer Unreachable,10/31/17 11:18,Completions Call,Survey
2844812,175189,239142,394,Complete,Carpenter,Rukiga,Outgoing,9.28,Call Resolved,10/31/17 11:18,Completions Call,Survey
2844814,167339,129289,704,In Repayment,Farmer,Kupsabiiny,Incoming,4.92,Call Resolved,10/31/17 11:19,9 Diode LED Light Bar Technical,Accessory Technical Issue
2844817,163784,239239,630,In Repayment,Farmer,Lunyankore,Outgoing,0.47,Customer Unreachable,10/31/17 11:19,Completions Call,Survey
2844818,132606,156206,652,In Repayment,Small Business Owner,Ateso,Incoming,3.48,Call Resolved,10/31/17 11:19,"Code Entered Late, Code request",Codes
2844821,5106,108349,76,In Repayment,Electrician,Lusoga,Outgoing,8.62,Call Resolved,10/31/17 11:20,Completions Call,Survey
2844822,96157,226527,394,In Repayment,Farmer,Rufumbira,Incoming,18.15,Call Resolved,10/31/17 11:20,Vetting,Sales
2844825,51705,212970,922,In Repayment,Teacher,English,Outgoing,3.45,Call Resolved,10/31/17 11:20,Completions Call,Survey
2844826,96161,206973,453,In Repayment,Farmer,Kupsabiiny,Incoming,0.55,Call Unresolved,10/31/17 11:22,Call Dropped,Other
2844827,132606,272011,306,In Repayment,Farmer,Lugbara,Incoming,0.52,Call Resolved,10/31/17 11:22,Call transfer,Other
2844828,124260,177616,567,Complete,Teacher,Lunyankore,Incoming,2.93,Call Resolved,10/31/17 11:21,General Question,General 
2844829,124279,307259,165,In Repayment,Farmer,Luganda,Incoming,7.15,Call Resolved,10/31/17 11:22,Technical product inquiry ,Technical/ Battery Performance
2844833,149855,212968,670,In Repayment,Shop Keeper,English,Outgoing,5.8,Call Resolved,10/31/17 11:22,Completions Call,Survey
2844835,51846,373257,28,In Repayment,Farmer,Lumasaba,Incoming,3.87,Call Resolved,10/31/17 11:22,Technical product inquiry ,Technical/ Battery Performance
2844836,42647,212970,269,In Repayment,Teacher,English,Outgoing,0.62,Customer Unreachable,10/31/17 11:23,Completions Call,Survey
2844837,338079,103589,784,Complete,Farmer,Lunyole,Incoming,6.5,Call Resolved,10/31/17 11:21,"General Question, 18 Diode LED Light Bar Technical, 9 Diode LED Light Bar Technical",General 
2844838,77891,233967,0,In Repayment,Teacher,Luganda,Incoming,37.65,Call Resolved,10/31/17 11:25,Vetting,Sales
2844840,51846,271546,307,In Repayment,Farmer,Lumasaba,Incoming,0.47,Call Resolved,10/31/17 11:24,Ended Call- Hearing/Speaking Issues,Other
2844841,195186,77156,322,In Repayment,Small Business Owner,Luganda,Outgoing,8.42,Call Resolved,10/31/17 11:25,Completions Call,Survey
2844843,239018,313347,148,In Repayment,Farmer,Lunyankore,Incoming,6.57,Call Resolved,10/31/17 11:25,Advance Code,Codes
2844844,24016,212970,995,In Repayment,Shop Keeper,English,Outgoing,0.13,Customer Unreachable,10/31/17 11:25,Completions Call,Survey
2844846,124279,275089,298,In Repayment,UPDF,Luganda,Incoming,2.32,Call Unresolved,10/31/17 11:25,Code Not Received,Codes
2844847,132606,385134,0,In Repayment,Small Business Owner,Lusoga,Incoming,3.1,Call Resolved,10/31/17 11:26,Account Association,Sales
2844849,338372,313208,150,In Repayment,Construction,Lusoga,Incoming,1.53,Call Resolved,10/31/17 11:25,SMS/Promotional Inquiry,Other
2844851,179617,114155,559,Complete,Fisherman,Luganda,Outgoing,3.05,Call Resolved,10/31/17 11:26,Completions Call,Survey
2844853,135071,338372,692,In Repayment,Other,Samia,Outgoing,0.1,Customer hung up on CSR / Call dropped,10/31/17 11:27,"Completions Call, Call Dropped",Survey
2844855,77891,339901,100,In Repayment,Farmer,Ateso,Incoming,2.67,Call Resolved,10/31/17 11:28,Call transfer,Other
2844857,157763,212946,648,In Repayment,Other,Luganda,Outgoing,3.15,Call Resolved,10/31/17 11:28,Completions Call,Survey
2844858,117102,108349,736,In Repayment,Market Trader,Lugwere,Outgoing,1.12,Customer Unreachable,10/31/17 11:29,Completions Call,Survey
2844860,100499,123655,717,In Repayment,Shop Keeper,Japadhola,Incoming,0.33,Call Unresolved,10/31/17 11:29,Ended Call- Hearing/Speaking Issues,Other
2844861,108347,223556,401,In Repayment,Small Business Owner,Lumasaba,Incoming,5.7,Call Resolved,10/31/17 11:29,"Code Not Received, RP Remote Technical",Codes
2844862,139379,212968,686,In Repayment,Shop Keeper,English,Outgoing,3.02,Call Resolved,10/31/17 11:30,Completions Call,Survey
2844867,11979,212970,1075,In Repayment,Teacher,English,Outgoing,3.5,Call Resolved,10/31/17 11:30,Completions Call,Survey
2844868,108357,275089,298,In Repayment,UPDF,Luganda,Incoming,3.47,Call Resolved,10/31/17 11:30,Code Not Received,Codes
2844873,96157,115148,701,In Repayment,Market Trader,English,Incoming,1.03,Call Resolved,10/31/17 11:31,General Question,General 
2844874,96161,206973,453,In Repayment,Farmer,Kupsabiiny,Incoming,8.35,Call Resolved,10/31/17 11:31,SMS Inquiry,Other
2844875,100499,123655,717,In Repayment,Shop Keeper,Japadhola,Incoming,0.5,Call Resolved,10/31/17 11:30,General Question,General 
2844881,337985,350226,83,In Repayment,Other,Luganda,Incoming,16.68,Needs Repair / Replacement,10/31/17 11:32,"Early Lockout, Does Not Charge Past Bottom SOC Light",Codes
2844884,124279,177928,566,Complete,Boda Boda,Luganda,Incoming,4.47,Call Resolved,10/31/17 11:32,SMS Inquiry,Other
2844885,96164,291073,240,In Repayment,Security Guard,Lunyankore,Incoming,4.63,Call Resolved,10/31/17 11:31,Balance Inquiry,Finance
2844886,114160,385199,0,In Repayment,Small Business Owner,Luganda,Incoming,36.27,Call Resolved,10/31/17 11:32,Vetting,Sales
2844889,96161,357673,71,In Repayment,Farmer,Samia,Incoming,1.1,Call Resolved,10/31/17 11:33,Call transfer,Other
2844890,212967,140535,684,In Repayment,Small Business Owner,Luganda,Incoming,1.87,Call Resolved,10/31/17 11:32,Call Dropped,Other
2844891,114148,385267,0,In Repayment,Farmer,Lunyankore,Incoming,21.7,Call Resolved,10/31/17 11:33,Vetting,Sales
2844894,338372,207825,450,In Repayment,Farmer,Lugwere,Incoming,5.65,Call Resolved,10/31/17 11:34,Code Not Received,Codes
2844895,154746,162462,635,In Repayment,Driver,Lutooro,Incoming,4.97,Call Resolved,10/31/17 11:34,General Question,General 
2844896,18130,212946,401,In Repayment,Farmer,Luganda,Outgoing,0.28,Customer Unreachable,10/31/17 11:34,Completions Call,Survey
2844897,157397,135511,691,Complete,Other,Karamojong,Incoming,1.23,Call Resolved,10/31/17 11:33,Call Dropped,Other
2844901,154374,23310,1002,Complete,Carpenter,Ateso,Incoming,3.1,Call Resolved,10/31/17 11:35,Interested In ReadyPay,Sales
2844902,124279,305217,0,In Repayment,Small Business Owner,Ng'akarimojong,Incoming,0.62,Call Resolved,10/31/17 11:35,Ended Call- Hearing/Speaking Issues,Other
2844905,108347,352835,79,In Repayment,Farmer,Lumasaba,Incoming,5.32,Call Resolved,10/31/17 11:36,"General Question, Call Dropped",General 
2844909,107292,212970,770,Complete,Teacher,English,Outgoing,4.93,Call Resolved,10/31/17 11:37,Completions Call,Survey
2844910,80646,19555,1028,Complete,Other,Luganda,Incoming,11.25,Call Resolved,10/31/17 11:37,Interested In ReadyPay,Sales
2844911,114160,357673,71,In Repayment,Farmer,Samia,Incoming,4.28,Call Resolved,10/31/17 11:37,Lockout Date Inquiry,Accounts
2844912,154746,385255,0,In Repayment,Farmer,Japadhola,Incoming,3.7,Call Resolved,10/31/17 11:38,Account Association,Sales
2844914,108357,40199,967,Complete,Farmer,Luganda,Incoming,1.12,Call Resolved,10/31/17 11:39,Call Dropped,Other
2844915,3663,338023,1239,In Repayment,Small Business Owner,Luganda,Outgoing,5.65,Call Resolved,10/31/17 11:40,Completions Call,Survey
2844916,239018,78780,852,In Repayment,Tailor,Lunyankore,Incoming,13.57,Call Resolved,10/31/17 11:39,Payment inquiry,Finance
2844917,80646,189335,524,Complete,Farmer,Luganda,Incoming,2.42,Call Resolved,10/31/17 11:40,General Question,General 
2844918,51846,360561,66,In Repayment,Driver,Lumasaba,Incoming,3.05,Call Resolved,10/31/17 11:39,Payment inquiry,Finance
2844919,116273,201392,478,In Repayment,Farmer,Luganda,Incoming,21.47,Call Resolved,10/31/17 11:41,Interested in Upgrades,Sales
2844920,337985,371031,38,In Repayment,Farmer,Lusoga,Incoming,9.02,Needs Repair / Replacement,10/31/17 11:41,Does not charge to Top Green LED light,Technical/ Battery Performance
2844921,134555,188764,525,In Repayment,Fisherman,Luganda,Incoming,7.92,Call Resolved,10/31/17 11:41,SMS Inquiry,Other
2844922,124279,307748,164,In Repayment,Engineer,Luganda,Incoming,3.3,Call Resolved,10/31/17 11:41,Code Not Received,Codes
2844924,192049,77156,515,In Repayment,Farmer,Luganda,Outgoing,11.23,Call Resolved,10/31/17 11:42,"Completions Call, Redeem Code",Survey
2844926,116238,140535,684,In Repayment,Small Business Owner,Luganda,Incoming,8.45,Call Resolved,10/31/17 11:42,General Question,General 
2844927,100499,385235,0,In Repayment,Farmer,Lunyankore,Incoming,3.53,Call Resolved,10/31/17 11:42,Account Association,Sales
2844929,212967,373129,28,In Repayment,Farmer,Luganda,Incoming,2.37,Call Resolved,10/31/17 11:42,Interested In ReadyPay,Sales
2844930,154746,271096,308,In Repayment,Small Business Owner,Luganda,Incoming,3.8,Call Resolved,10/31/17 11:43,Overdue Account,Finance
2844935,76069,212968,858,In Repayment,Driver,English,Outgoing,6.53,Call Resolved,10/31/17 11:43,"Completions Call, Drains Quickly",Survey
2844936,338414,105561,777,Complete,Government / Civil Servant,English,Incoming,6.72,Call Resolved,10/31/17 11:44,Account Association,Sales
2844937,134555,126007,712,In Repayment,Small Business Owner,Luganda,Incoming,1.12,Call Resolved,10/31/17 11:43,Call Dropped,Other
2844939,77891,226527,394,In Repayment,Farmer,Rufumbira,Incoming,3.65,Call Resolved,10/31/17 11:44,Account Association,Sales
2844943,114148,275892,295,In Repayment,Religious Leader,Lunyankore,Incoming,9.03,Call Resolved,10/31/17 11:45,"Overdue Account, SMS Inquiry",Finance
2844947,338409,324868,125,In Repayment,Small Business Owner,Luganda,Incoming,15.57,Needs Repair / Replacement,10/31/17 11:46,"Power System Bind Posts Broken, Does not charge to Top Green LED light",Technical/ Battery Performance
2844949,100499,385232,0,In Repayment,Farmer,Luganda,Incoming,3.1,Call Resolved,10/31/17 11:46,Account Association,Sales
2844950,239018,381092,8,In Repayment,Farmer,Alur,Incoming,0.45,Call Resolved,10/31/17 11:46,Call Dropped,Other
2844956,338338,215721,427,In Repayment,Security Guard,Japadhola,Incoming,17.32,Call Resolved,10/31/17 11:47,No output from CLA/USB ports,Technical/ Battery Performance
2844957,85506,271890,306,In Repayment,Boda Boda,Acholi,Incoming,9.8,Needs Repair / Replacement,10/31/17 11:48,2 Series LED Light Bar Technical,Accessory Technical Issue
2844958,123073,347110,718,In Repayment,Farmer,Luganda,Outgoing,0.62,Call Resolved,10/31/17 11:48,Completions Call,Survey
2844959,96164,249328,339,In Repayment,Farmer,Rukiga,Incoming,4.13,Voluntary Return Unit,10/31/17 11:48,Voluntary Return Inquiry,Accounts
2844960,14723,114155,1057,In Repayment,Small Business Owner,Luganda,Outgoing,2.35,Call Resolved,10/31/17 11:48,"Overdue Account, Completions Call",Finance
2844961,124260,385293,0,In Repayment,Market Trader,Lunyankore,Incoming,8.47,Call Resolved,10/31/17 11:48,Call Dropped,Other
2844962,96161,359801,68,In Repayment,Farmer,Alur,Incoming,3,Call Resolved,10/31/17 11:48,General Question,General 
2844963,154746,8761,1124,In Repayment,Construction,Luganda,Incoming,3.32,Call Resolved,10/31/17 11:49,Payment inquiry,Finance
2844965,385293,124260,0,In Repayment,Market Trader,Lunyankore,Outgoing,0.63,Call Resolved,10/31/17 11:49,Customer Follow Up,Other
2844968,132606,146065,678,In Repayment,,Lumasaba,Incoming,3.48,Call Resolved,10/31/17 11:49,Sales Team Inquiry,Other
2844969,352835,108347,79,In Repayment,Farmer,Lumasaba,Outgoing,12.18,Call Resolved,10/31/17 11:48,RPC Follow Up,Other
2844970,157497,109043,764,In Repayment,Market Trader,Luganda,Incoming,12.72,Call Resolved,10/31/17 11:50,Redeem Code,Codes
2844971,154746,113882,747,Complete,Farmer,Luganda,Incoming,0.7,Call Resolved,10/31/17 11:50,Ended Call- Hearing/Speaking Issues,Other
2844972,338409,380942,8,Cancelled,Other,Luganda,Incoming,2.78,Call Resolved,10/31/17 11:49,"Voluntary Return Inquiry, Call Dropped",Accounts
2844974,123655,338063,717,In Repayment,Shop Keeper,Japadhola,Outgoing,19.98,Call Resolved,10/31/17 11:50,Vetting,Sales
2844975,377517,100499,16,In Repayment,Small Business Owner,English,Outgoing,0.5,Customer Unreachable,10/31/17 11:51,10 Day Call,Survey
2844977,124260,359374,68,Cancelled,Small Business Owner,Lunyankore,Incoming,0.67,Call Resolved,10/31/17 11:51,Ended Call- Hearing/Speaking Issues,Other
2844980,338063,350449,83,In Repayment,Small Business Owner,Luganda,Incoming,0.07,Call Unresolved,10/31/17 11:51,Call Dropped,Other
2844981,116273,41468,415,In Repayment,Teacher,Luganda,Incoming,1.27,Call Resolved,10/31/17 11:51,Ended Call- Hearing/Speaking Issues,Other
2844982,108357,126007,712,In Repayment,Small Business Owner,Luganda,Incoming,5.75,Call Resolved,10/31/17 11:51,Code Not Received,Codes
2844984,337985,369859,42,In Repayment,Construction,Luganda,Incoming,9.57,Call Resolved,10/31/17 11:51,Payment inquiry,Finance
2844985,85506,146085,678,In Repayment,Farmer,English,Incoming,0.62,Call Resolved,10/31/17 11:50,Ended Call- Hearing/Speaking Issues,Other
2844987,56542,347110,906,In Repayment,Farmer,Luganda,Outgoing,2.95,Call Resolved,10/31/17 11:52,Completions Call,Survey
2844988,229410,116238,341,In Repayment,Office Work,English,Outgoing,3.28,Call Resolved,10/31/17 11:52,RPC Follow Up,Other
2844991,124292,287415,255,In Repayment,Farmer,Luganda,Incoming,6.4,Call Resolved,10/31/17 11:52,Does Not Charge From Solar,Technical/ Battery Performance
2844992,124260,360025,67,In Repayment,Other,Lunyankore,Incoming,2.5,Call Resolved,10/31/17 11:54,Payment procedure information request,Finance
2844995,157397,321222,131,In Repayment,Other,Ateso,Incoming,3.12,Call Resolved,10/31/17 11:54,Sales Team Inquiry,Other
2844996,154374,381596,7,In Repayment,Small Business Owner,Ateso,Incoming,1.9,Call Resolved,10/31/17 11:54,Code request,Codes
2844997,134529,385284,0,In Repayment,Driver,Lunyankore,Incoming,21.92,Call Resolved,10/31/17 11:54,Vetting,Sales
2844998,116273,166158,615,In Repayment,Engineer,Luganda,Incoming,1.05,Call Unresolved,10/31/17 11:54,Call Dropped,Other
2844999,136125,77156,690,In Repayment,Small Business Owner,Luganda,Outgoing,4.7,Call Resolved,10/31/17 11:55,Completions Call,Survey
2845000,239018,362965,62,In Repayment,Small Business Owner,Lunyankore,Incoming,7.35,Call Resolved,10/31/17 11:54,Payment procedure information request,Finance
2845001,338023,193543,509,In Repayment,Farmer,Lukonjo,Incoming,6.33,Call Resolved,10/31/17 11:55,Interested In ReadyPay,Sales
2845003,352835,108347,79,In Repayment,Farmer,Lumasaba,Outgoing,1.78,Call Resolved,10/31/17 11:54,RPC Follow Up,Other
2845007,338338,15632,505,In Repayment,Boda Boda,Luganda,Incoming,7.12,Call Resolved,10/31/17 11:55,Intended for MTN,Other
2845008,142577,212968,682,In Repayment,Government / Civil Servant,English,Outgoing,5.22,Call Resolved,10/31/17 11:56,Completions Call,Survey
2845012,124292,186124,535,In Repayment,Farmer,Luganda,Incoming,2,Call Resolved,10/31/17 11:57,Balance Inquiry,Finance
2845017,338068,385230,0,In Repayment,Small Business Owner,Luganda,Incoming,35.6,Call Resolved,10/31/17 11:57,Vetting,Sales
2845018,77891,373643,21,In Repayment,Other,English,Incoming,10.32,Call Resolved,10/31/17 11:56,Sales Team Inquiry,Other
2845019,181768,212965,551,In Repayment,Small Business Owner,Luganda,Outgoing,3.15,Call Resolved,10/31/17 11:57,Completions Call,Survey
2845020,116273,385293,0,In Repayment,Market Trader,Lunyankore,Incoming,1.77,Vetting Incomplete,10/31/17 11:57,Call Dropped,Other
2845021,4304,114155,1221,Complete,Farmer,Luganda,Outgoing,3.47,Call Resolved,10/31/17 11:58,Completions Call,Survey
2845025,239018,131333,398,In Repayment,Tailor,Lugbara,Incoming,0.38,Call Resolved,10/31/17 11:58,Call Dropped,Other
2845026,352835,108347,79,In Repayment,Farmer,Lumasaba,Outgoing,2.58,Call Resolved,10/31/17 11:58,Customer Follow Up,Other
2845027,108357,385275,0,In Repayment,Farmer,Luganda,Incoming,4.27,Call Resolved,10/31/17 11:58,Account Association,Sales
2845028,169858,239142,597,Complete,Boda Boda,Rukiga,Outgoing,5.4,Call Resolved,10/31/17 11:58,Completions Call,Survey
2845030,114160,305217,0,In Repayment,Small Business Owner,Ng'akarimojong,Incoming,19.67,Vetting Incomplete,10/31/17 11:58,Call Dropped,Other
2845031,338414,169192,600,Complete,Farmer,Lunyankore,Incoming,6.85,Call Resolved,10/31/17 11:58,18 Diode LED Light Bar Technical,Accessory Technical Issue
2845033,134555,339660,101,In Repayment,Other,Japadhola,Incoming,10.7,Call Resolved,10/31/17 11:59,Payment inquiry,Finance
2845034,80646,40199,967,Complete,Farmer,Luganda,Incoming,18.2,Call Resolved,10/31/17 11:59,Lock Light Slow Flash,Technical/ Battery Performance
